,Annual return,Cumulative return,Annual volatility,Max drawdown,Alpha,A.pvalue,Beta,B.pvalue
86144_2008-07-17_2008-11-20,-0.6753041144437109,0.6691560723234088,0.05644072830012432,-0.3705654896911743,-0.00028280224085464045,0.9699539104065127,0.7283737311708096,1.5269881722257468e-12
86144_2008-04-24_2008-08-29,-0.25285739749343095,0.901128996410949,0.038308792630343536,-0.22143954400291144,-0.0018599055643699902,0.7702292626895856,0.9943033687437983,2.6393897790353595e-05
86144_2008-04-10_2008-08-15,-0.09116574112345854,0.9664360094754961,0.04048759501339889,-0.21531394664938686,0.00017234474835148283,0.9800954448162181,0.9194697824085223,0.00015812726002160723
86144_2008-03-11_2008-07-17,-0.2466079294024368,0.9038137511021324,0.03863756781909799,-0.1797856222022145,-0.00209889577657707,0.7415324833258112,0.8198939401044519,3.9819873876786187e-05
86144_2008-02-21_2008-06-27,-0.026208954091150982,0.9905596531326359,0.0328705550349657,-0.1181908789319126,0.0012421237666848661,0.8183816937017127,0.7101205655241327,6.960509760208795e-06
86144_2007-12-13_2008-04-23,-0.48083490268045903,0.7912676099320529,0.032756853580370275,-0.2528671584762884,-0.005756706629738928,0.2670887662640108,0.5973499653440736,3.011332836107322e-05
86144_2007-10-11_2008-02-20,-0.08736159241740149,0.9678788040623516,0.031801503586170864,-0.13426571292476885,0.001986420666667321,0.6857315190536988,0.7164457795905095,1.0479388077050901e-06
86144_2007-08-17_2007-12-24,0.30812151517870734,1.1006773554141065,0.031709860616505464,-0.12131621132789305,0.00162398443995726,0.7324891707394521,1.0147592924328144,7.370582343752508e-10
86144_2007-08-03_2007-12-10,0.38425192824132215,1.1231402143355091,0.03718075367181027,-0.12131621132789361,0.00339516564693243,0.512718482828233,1.0714407313509684,2.383199064013293e-10
86144_2007-07-19_2007-11-23,-0.10916671102354036,0.9595556263469867,0.03937088040902135,-0.12959273897214618,0.004364409913072187,0.414395239624196,1.189629774856598,8.224446957148605e-12
86144_2007-06-05_2007-10-10,-0.130238767271735,0.9513868829397422,0.03583603662073737,-0.1506392480614529,0.00359519066030467,0.4116621189962957,1.216590587108216,7.934268085756167e-14
86144_2007-05-18_2007-09-25,-0.1400259723210977,0.9475494970372421,0.03810240690800662,-0.15789477280319408,0.00503823523702196,0.31930585114635807,1.2396810018953284,1.227741171163243e-11
86144_2007-05-10_2007-09-17,-0.19299938169540543,0.9262765447553915,0.037711934932108226,-0.15789477280319464,0.004158117769581304,0.41208685672596135,1.2783840222715095,1.3260767771503454e-11
86144_2007-04-26_2007-08-31,-0.34915136032510197,0.8577993539456222,0.03588220242739195,-0.1738308169979762,0.0009004572434683222,0.8497109043002578,1.207870997806883,4.1920222096255946e-11
86144_2007-02-22_2007-06-29,-0.11863972558241087,0.9558988830865971,0.02572355208020696,-0.11052633586682858,-0.0014628731662122973,0.7197064193250349,0.9915351330591012,1.5042317698118282e-06
86144_2007-01-26_2007-06-05,0.0161894060224963,1.0057521069975928,0.025240540873245825,-0.10842102452328417,-0.0019159583120149648,0.6347022735785635,1.0289460344503918,7.844576309267157e-06
86144_2006-12-12_2007-04-24,0.38169833208154547,1.1223998069765375,0.022181343991094678,-0.08928569585508928,0.001982346280459124,0.5670407213932511,1.0214737163525176,8.221922374562579e-07
86144_2006-10-12_2007-02-22,0.7568785539541327,1.222947362682693,0.02214222774850551,-0.058906874827483136,0.001980112971641912,0.5870281295712708,1.5089550292444227,6.885960902738945e-06
86144_2006-07-20_2006-11-24,0.26322641946565617,1.087034394646691,0.02217007700871778,-0.09621552182929305,-0.0004476545068130555,0.9108462137313126,1.1274136496608596,0.005870970362515023
86144_2006-06-21_2006-10-26,0.5367719044206163,1.1658595072282585,0.026742562580043646,-0.0962155218292925,0.00036472677047028057,0.9395905006036152,1.1913834592516634,0.0037386558694410808
86144_2006-04-27_2006-09-01,0.8273863916048658,1.24025461663354,0.024354596871035798,-0.08635648585764533,0.005668394265212484,0.18437063528318157,0.9659140089524716,0.0007081024506646782
86144_2006-04-10_2006-08-16,0.5929395982978012,1.1809024909881258,0.02519476406318845,-0.0863564858576451,0.003646892862829043,0.40100501116100384,1.1469657401041569,3.9766972854727236e-05
86144_2006-03-28_2006-08-03,0.4267282909585415,1.1353293972153793,0.024920375914624347,-0.09244028777430058,0.0026290363471468403,0.5542155450185329,1.041724610827179,7.083648963921414e-05
86144_2006-03-15_2006-07-21,0.3723980204739681,1.1196957496361315,0.025192725557932102,-0.09279564425514752,0.003265755649857205,0.46740344312496207,1.115749964811398,2.637748519197545e-05
86144_2006-02-28_2006-07-06,0.1570416450037111,1.053475984079327,0.020231676843144395,-0.0927956442551473,0.0029410010210189075,0.353385993030088,1.0853887948342669,5.7101106407101905e-08
86144_2006-02-23_2006-06-30,0.2015123847901148,1.067761790253849,0.02045516572062005,-0.09279564425514697,0.0043046350033972836,0.17256447722401644,1.136464777734827,1.5462518770063202e-08
86144_2005-12-14_2006-04-25,0.008160811038526727,1.0029069640799824,0.019541453497781497,-0.10412489169475303,-0.000768077637259057,0.8297164545682221,0.5542465892712277,0.018280397072360975
86144_2005-10-18_2006-02-27,0.17435500629123313,1.0590790041684908,0.022554160532277955,-0.10412489169475336,-0.0004623458807814229,0.9056494164649465,0.6647448897445836,0.005646624075035092
86144_2005-08-19_2005-12-27,0.033576037783276114,1.0118643548631787,0.02588239630725401,-0.15163143843671445,-0.0008298325116466998,0.8354328066935093,1.3285809746618733,1.6003038409285583e-06
86144_2005-07-26_2005-11-30,-0.07646579415041599,0.9719899634549792,0.025197816147254717,-0.15163143843671423,-0.0015008538765944879,0.692728063233685,1.2434497208056845,1.1075681923118047e-06
86144_2005-07-01_2005-11-07,-0.028272414023339687,0.9898095017569246,0.025176025254110376,-0.14241839512972065,-0.0013791054171092831,0.7164950388119676,1.2832774609632076,1.1114438345092752e-06
86144_2005-06-07_2005-10-12,0.2646696052626658,1.0874777652446876,0.02370789485647448,-0.0780805231549353,0.0029216090959978125,0.4535770553180486,1.1016794555124996,0.00043898591929372304
86144_2005-05-27_2005-10-04,0.5394769165277522,1.1665919984802668,0.02355233873105287,-0.07808052315493597,0.004329929229741625,0.2863830430051628,1.02533594965452,0.0017729343226284638
86144_2005-05-25_2005-09-30,0.417647547346911,1.1327433605912576,0.023575886495545657,-0.07808052315493574,0.0027015936010421626,0.50821790526011,1.1810355805676063,0.0006128385003544462
86144_2005-05-03_2005-09-08,0.48979025790373765,1.1530029104795272,0.025215192940950055,-0.0780805231549353,0.0025722620594386125,0.5453683432067977,1.206682306201319,0.0002831652133192658
86144_2005-04-05_2005-08-10,0.7896536430917265,1.2310470134401714,0.028295337955893465,-0.07764608385147653,0.005665727460127945,0.2397409213822511,1.0042030982780246,0.0014810527524029304
86144_2005-03-15_2005-07-21,1.089362372534834,1.3010399486696669,0.028953040304053913,-0.07764608385147664,0.007997533826560987,0.10124849630197266,1.063792072183022,0.0004522663100571449
86144_2005-02-28_2005-07-06,0.8452255144069261,1.2445652224616417,0.028751004416472378,-0.07764608385147653,0.007581676927212788,0.12592484769650922,0.9524232334073299,0.0009470729566811966
86144_2005-02-24_2005-07-01,0.7111670543982627,1.2114868873614844,0.02889714805139224,-0.07764608385147653,0.0069378160663720045,0.1675840720482201,0.8912105007432749,0.0020544038574918425
86144_2005-02-23_2005-06-30,0.8800845202674867,1.2529117743916607,0.02940325427245883,-0.07682873778180255,0.007837300948515535,0.12248623470533583,0.9342872389964809,0.0013533964874319548
86144_2005-02-15_2005-06-23,0.7617083703708734,1.2241470146338218,0.029837731233017015,-0.06827492247977518,0.00729569845381528,0.15404233151511318,0.9759366583141271,0.0007572199267341004
86144_2004-12-08_2005-04-18,0.35182819658924225,1.1136729695762024,0.02468408266067416,-0.09540633218581451,0.006429248139979249,0.12218424442913876,0.8840116351677343,0.0004657961990293
86144_2004-12-07_2005-04-15,0.37490024643755104,1.120424425030526,0.024570390470617345,-0.09540633218581462,0.005975447228895758,0.1483240695259767,0.894726479258855,0.0004173986114009859
86144_2004-10-27_2005-03-07,0.12109017750217133,1.0416666666666647,0.024956862332944002,-0.10742574229379609,-0.0027830073856691673,0.49113972150348517,1.4163550539349758,3.2972159399375025e-07
86144_2004-10-19_2005-02-25,-0.007602639128512667,0.9972781087574905,0.02569321121036729,-0.1074257422937952,-0.0037865028553714097,0.341297217707068,1.4454230425904246,5.864452317194641e-08
86144_2004-08-12_2004-12-17,-0.16868374429017274,0.9361492580826223,0.027349312827102023,-0.17936579075761772,-0.007935961332241503,0.06440956885692564,1.4430586806103274,2.1746605731888879e-07
86144_2004-07-27_2004-12-01,-0.1729418524139834,0.9344339034446164,0.02740441797215744,-0.18207549393580258,-0.005628523590329393,0.1785823035159621,1.2923641901537541,1.0335194363230352e-06
86144_2004-06-21_2004-10-26,-0.5896136075707291,0.7275362307394303,0.02518263543515683,-0.31732281838548937,-0.009876628397624376,0.018612441986424918,0.9793774767830523,0.0005302567080780821
86144_2004-05-26_2004-10-04,-0.27675951228422413,0.890725390583917,0.025064280172909528,-0.24251968267425228,-0.0033180005878762353,0.4319962067190882,0.6860522209897454,0.022237748093474827
86144_2004-05-04_2004-09-10,-0.2574451669982314,0.8991489004581525,0.025803151012986508,-0.22716537576458318,-0.0028583835869140373,0.4927828087917744,1.0107622343040084,0.0006757732547213637
86144_2004-04-16_2004-08-24,-0.1745366045649911,0.9337900054407346,0.026801683435101902,-0.22716537576458296,-0.0006694462123320033,0.8776700441687975,0.9732813466357564,0.001108953455931822
86144_2004-02-17_2004-06-24,0.3845295723170823,1.12322066344171,0.02677394629914889,-0.150446273362688,0.0042856765534224905,0.3066999642145623,1.2922354996968226,2.5305599306441187e-06
86144_2004-02-12_2004-06-22,0.34330627405267244,1.111160516916078,0.02661941642314821,-0.150446273362688,0.003788671343542216,0.3663534639480063,1.2652048682993056,3.966530486471975e-06
86144_2003-12-05_2004-04-15,0.3115389170783729,1.101703445879648,0.02438050436436568,-0.1504462733626878,0.0012804854296277757,0.7438240288205278,1.103905217183159,2.5579926613925242e-06
86144_2003-12-04_2004-04-14,0.18347115385976576,1.0620078862108844,0.02439643873236565,-0.15044627336268823,0.00028974233910394886,0.9405976403798535,1.115279005884148,1.5068161871857802e-06
86144_2003-11-05_2004-03-16,0.04246185262312396,1.014962651163332,0.02277536604155713,-0.13514663036030472,-0.0020464357256945176,0.6009747235731737,0.7965321975122999,0.0005455377294492958
86144_2003-10-29_2004-03-09,0.060430673047884076,1.0211765064912706,0.022608315523901152,-0.07777305016164382,-0.0017370782184040756,0.6682783478465546,0.7696527918768309,0.0021188481508700244
86144_2003-10-16_2004-02-25,-0.0023975193489670366,0.999143082363627,0.023599817742506933,-0.14867177766362394,-0.0029654873559464834,0.47416915298010365,0.7798166579979987,0.0015454815646317372
86144_2003-07-24_2003-11-28,0.11013264359580344,1.0380190213898772,0.028204323988689776,-0.227872701361704,-0.0015555397625952594,0.763559486560176,0.3668146130773734,0.13878565908601675
86144_2003-05-01_2003-09-08,1.7798376437719678,1.4407159640927736,0.027623626283346865,-0.04874215455422082,0.007784544175464481,0.13389800753905123,0.4879981099537596,0.013215906481934166
86144_2003-04-16_2003-08-22,1.766888379532753,1.438315487670337,0.030582047329270008,-0.048742154554220596,0.008425365065731327,0.14295837023332902,0.4839431756327518,0.019462475036839136
86144_2003-03-06_2003-07-14,0.302121276506216,1.0988715793789092,0.044752245682202686,-0.1975609383931951,-0.0007304072865631506,0.9291756495815822,0.7445747507143405,0.010601303627226541
86144_2002-11-04_2003-03-14,-0.4801347002405938,0.79164858391185,0.0412067576445307,-0.3182170281880984,-0.004099680557003049,0.5164711530277691,1.168942433684803,7.07403226328502e-07
86144_2002-08-21_2002-12-27,-0.4204132088666853,0.8229992830596845,0.05266007872566547,-0.3335661724415081,-0.0028209489650383723,0.7328443255710296,0.9678460307566192,6.069484727627572e-06
86144_2002-08-14_2002-12-19,-0.38685957215494693,0.8397085098875671,0.053250452558759126,-0.336809189429217,-0.0036005985668227103,0.6673046502609006,0.9212953251624456,1.4202621373415865e-05
86144_2002-08-13_2002-12-18,-0.34034259474812345,0.8619277679216044,0.05340120543075686,-0.33680918942921767,-0.00399459372554456,0.6336215525757616,0.9120871503875636,1.5001936391187452e-05
86144_2002-07-16_2002-11-19,-0.5781066676299242,0.7347571277708721,0.05619507833424585,-0.34387895551017444,-0.008066645006314377,0.3458597992848538,0.922508996617022,1.6595661899807064e-06
86144_2002-06-13_2002-10-18,-0.5459843375133917,0.7542673317795245,0.0491921085588281,-0.3233494123953219,-0.0031921134817676222,0.6517398697042172,0.8959741260508389,2.1375059314889756e-08
86144_2001-11-05_2002-03-15,0.26007654034190786,1.0860655673631119,0.029562308638867822,-0.15767812579627793,0.0006170700934575724,0.9115811978714823,0.6717304022357228,0.0023525298544454748
86144_2001-10-01_2002-02-07,0.07386886195745568,1.0257795052507117,0.030699654531046533,-0.15767812579627838,0.000679360019037123,0.9040593307459238,0.5652420690494112,0.013557387437571908
86144_2001-03-07_2001-07-13,-0.48990711149573507,0.7863013559280455,0.028293115667033,-0.24905660791233386,-0.008163295565124074,0.1137865576266847,0.41278126750106636,0.10174674950675056
86144_2001-03-05_2001-07-11,-0.5363305418194739,0.7599565218442165,0.0276953189589512,-0.24564243681620823,-0.009265404680383837,0.06673435315506741,0.43301621685046154,0.0792974356874926
86144_2001-01-31_2001-06-08,0.03294585508850556,1.0116439742235779,0.026875280126518405,-0.14229388414463273,-0.0025918715306483264,0.5972730785996424,0.5812528657044481,0.011948568374281692
86144_2001-01-26_2001-06-05,0.05372112673760565,1.0188642336998461,0.02711873959942292,-0.14229388414463273,-0.0030270594420296337,0.5469139668716747,0.591228731639746,0.012536279996694107
86144_2000-11-01_2001-03-13,0.06667944066579268,1.0233215403921891,0.0367735022059429,-0.19999999999999996,-0.006432318098621437,0.36800104309742543,0.27086841665971845,0.4145501152199622
86144_1999-09-14_2000-01-20,-0.5173048277473328,0.7709497206703912,0.05212738377240059,-0.36290322580645173,-0.004600393220041021,0.6308315832918902,1.2522540606981154,0.014481547292004585
86144_1999-08-04_1999-12-09,-0.8122758226624667,0.5502283105022826,0.047981371349933015,-0.45662100456621046,-0.018651983575616038,0.04332592342503213,0.8942901507791272,0.12495091761373417
86144_1999-04-23_1999-08-30,-0.26210603115256204,0.89712918660287,0.035502860465089506,-0.21428571428571463,-0.0009707251296295905,0.8705063309291048,0.6864243189442888,0.1073317076955724
86144_1999-02-23_1999-06-30,-0.31588343775685446,0.8732083792723255,0.03675987380212091,-0.24137931034482807,-0.00817746810770259,0.1837196840004845,1.2045959121466194,0.002142455872298078
86144_1999-02-11_1999-06-21,-0.2578392800330499,0.8989784335981826,0.03715027999205646,-0.2413793103448285,-0.005647198204852044,0.35585365640368083,1.0714910475224508,0.004760843907650175
86144_1998-11-24_1999-04-06,0.0168569695130385,1.0059880239520969,0.03755339611029261,-0.17195496417604872,-0.0012730024829195052,0.8460027138581061,0.8951725676737591,0.02066694375334204
86144_1998-11-09_1999-03-19,0.2650986490751237,1.0876095118898619,0.035634527409110925,-0.14022517911975496,0.000281091018117241,0.9650544549931735,0.6925530768269861,0.07405374529800625
86144_1998-10-19_1999-02-26,1.1757400563833054,1.3200000000000005,0.03627250951458702,-0.14022517911975418,0.005624382489424207,0.38392289687026737,0.6154053044037087,0.06633610818292034
86144_1998-07-15_1998-11-18,0.6661246469165345,1.1999999999999986,0.043211503128946116,-0.16842105263157892,0.009392866874958772,0.17183906331353685,0.7274289453480067,0.003948367116717069
86144_1998-02-25_1998-07-02,0.688276068822447,1.2056737588652497,0.026534935034168722,-0.099683544303797,0.0033402718735529024,0.47664143169913387,0.73097566847104,0.015455988754494958
86144_1997-09-10_1998-01-16,0.9549282907167642,1.2705018359853133,0.02481228127553758,-0.0665342601787483,0.007109166169357195,0.09454475027004526,0.5802155035114032,0.005341200984931152
86144_1997-09-03_1998-01-09,0.7486088183941573,1.220888355342136,0.02533616390386558,-0.06653426017874897,0.0061378546746990725,0.15615245557739682,0.5261126207247755,0.013009294841721855
86144_1997-08-05_1997-12-10,0.36281843103130806,1.1168981481481473,0.02543376213121455,-0.07411630558722948,0.0023475348479069513,0.5867494741640669,0.5869932442602522,0.00944410837600677
86144_1997-06-12_1997-10-17,0.6379321601020427,1.1927083333333321,0.02617721054382441,-0.0741163055872297,0.007191572161862059,0.1799573110851963,0.05209631828942607,0.9007696761819135
86144_1997-06-04_1997-10-09,0.6702970347950528,1.20107238605898,0.025677860833509012,-0.07411630558722937,0.006488311072546438,0.26396529027873283,0.08354825074020522,0.8631472543632892
86144_1997-05-01_1997-09-08,0.41126456789515387,1.1309192200557103,0.0282947683911738,-0.092592592592593,0.0023354534693322826,0.7162429751542403,0.3470046681625942,0.47526681748959587
86144_1997-04-23_1997-08-28,0.5311901721553858,1.1643454038997214,0.027984799625003824,-0.092592592592593,0.0018576663824116935,0.7613696197446822,0.5113782243675696,0.28499318671709234
86144_1997-04-07_1997-08-12,0.32691556717905645,1.1062992125984246,0.03365741357104633,-0.10677083333333337,-0.0016352943983133361,0.8106821196033829,0.7885752735821905,0.14324059667292058
86144_1997-03-14_1997-07-22,0.1820672781063788,1.0615577889447234,0.035098105037967356,-0.13819095477386945,-0.0015265099203718435,0.8145446782545114,0.8535864192659951,0.1127821477072951
86144_1997-01-10_1997-05-19,0.015809991611594576,1.005617977528089,0.03183109732457153,-0.16183574879227114,-0.0010904852459563408,0.8425527690229646,0.8029317451245878,0.09054081511914891
86144_1996-12-17_1997-04-25,0.42727189828020706,1.1354838709677435,0.03250797337474489,-0.1618357487922707,0.005489286156983519,0.310293509095817,1.0188770533448634,0.04380929641912466
86144_1996-01-25_1996-06-03,1.393430775115704,1.3657292057256214,0.0328660934983525,-0.10041841004184093,0.0029918173793266334,0.6281913840143734,1.358880132801624,0.0030688437408919566
86144_1995-05-22_1995-09-27,0.4751239875158957,1.1489361702127667,0.02157783698591116,-0.06472491909385036,0.0015557054665573666,0.6882678830485212,0.7532246740177453,0.035614589153897855
86144_1995-03-29_1995-08-04,0.19059225112903988,1.0642857142857158,0.027449041969442613,-0.0964285714285712,0.0031303769365869094,0.550345534400076,0.11184335524943706,0.8150983253062711
86144_1994-11-14_1995-03-23,0.3355705571789145,1.1088709677419355,0.018768844589085835,-0.06451612903225779,0.0023887555648287595,0.4559445421607913,0.8723328467968516,0.0005970014507017058
86144_1994-08-11_1994-12-16,0.44117935081142146,1.1394230769230778,0.022417691018933913,-0.06451612903225767,0.0030498544841992548,0.44173354374750873,0.8534399131981676,0.005831976762299801
86144_1994-05-20_1994-09-27,0.4798846422443408,1.1502590673575115,0.02643270742394063,-0.09174311926605516,0.0036202835364367303,0.41512490799804813,1.442180686486656,0.0009256021787086852
86144_1994-03-11_1994-07-20,0.19385558832372052,1.065326633165829,0.03409160688215957,-0.18604651162790697,0.004615402321374695,0.4001935515487771,1.6413220620810018,2.1299563331783778e-06
1639300_2019-07-01_2019-11-05,-0.5005749304754319,0.7803884539405375,0.06062907149681592,-0.3858958921920518,-0.007926685647532739,0.4630383175870578,0.7690831246544942,0.07010608444732853
1639300_2019-06-06_2019-10-11,-0.7410203102604651,0.6172371224845398,0.06001350471229131,-0.4404591366102565,-0.014544472134412456,0.17489138457466605,0.7646912123047576,0.0659884817349113
1639300_2019-06-04_2019-10-09,-0.7702458971852734,0.5913978498864592,0.05957907153764313,-0.44045913661025626,-0.015814349612284007,0.14027662036065267,0.7193057633437985,0.08223819872065868
1639300_2019-05-24_2019-10-01,-0.7868477071427926,0.5757665518107932,0.0586212329860221,-0.46169773923056134,-0.016407545665446,0.12257671600368261,0.6308794445220212,0.13004518296655418
1639300_2019-04-29_2019-09-04,-0.7715763789546302,0.5901724507848183,0.057521115003641245,-0.46169773923056123,-0.014807689962095139,0.16101455615979404,0.5828358942989291,0.1321251514525748
1639300_2019-03-26_2019-08-01,0.02665985112370084,1.0094409550700119,0.028656664124233656,-0.18830719133051788,0.0008346951389435198,0.8643275719563557,0.6599377186303643,0.011106009737939916
1639300_2019-01-11_2019-05-21,1.1377594521007102,1.3117239290054548,0.024514552015884976,-0.10309391943441926,0.008718925706351133,0.021665720261715114,0.6882861254678392,0.0011712332290228762
1639300_2018-12-04_2019-04-15,0.21923956204002382,1.0733616835524382,0.04339739349702641,-0.290107127838354,0.0019090323535968512,0.7797963481886467,1.105368232033445,2.9102802791462992e-05
1639300_2018-09-05_2019-01-14,-0.3690037027603311,0.8483616026107881,0.049172114394163004,-0.3612435296409484,0.0017956672444543464,0.8126076843355408,1.1574997771823718,1.8184423097927122e-06
1639300_2018-08-30_2019-01-09,-0.2839860147404979,0.8875365599349005,0.0492316558510871,-0.36124352964094897,0.003275763000373688,0.6665706769292821,1.1604184943661977,1.857539298421167e-06
1639300_2018-06-19_2018-10-24,0.4869994769305226,1.152231057323988,0.03106381044586273,-0.12158645368783993,0.006487542891514764,0.20635374761061603,0.6655808208091564,0.008798320613925577
1639300_2018-06-05_2018-10-10,0.5158260868733828,1.1601593236364718,0.0295225464119882,-0.12158645368784027,0.0055880874653320145,0.2633363259404323,0.4634916441499168,0.15612949975436535
1639300_2018-04-04_2018-08-09,0.6189700911247831,1.1877585135743576,0.028115655479621148,-0.12158645368784005,0.002043951077118633,0.6646647692585915,0.5695184195360237,0.03923002138601289
1639300_2018-01-05_2018-05-15,0.9855335787673669,1.2775700649368404,0.03343176396008417,-0.09691248344974224,0.006318597090146927,0.17823623352497492,1.1750327135428,1.5977068705549526e-11
1639300_2017-12-06_2018-04-17,0.7750541665334865,1.2274509504729618,0.03621026010703991,-0.09691248344974202,0.003876722415093292,0.47077773897805275,1.1591446591009702,1.4928848596533452e-09
1639300_2017-08-29_2018-01-05,0.808108556062366,1.2355658416319155,0.030673090573726323,-0.07577373218104899,0.004659235718247334,0.4063765357721342,0.5264551718804237,0.31063081835022394
1639300_2017-06-09_2017-10-16,0.13844966100565204,1.0473988262904153,0.026830701532494495,-0.09479765258083495,0.0007410331012820404,0.8744746641467906,0.44324162305448456,0.2633275863138027
1639300_2017-05-31_2017-10-05,0.41659247699036883,1.1324422052527665,0.028881862806442737,-0.10309277990132704,0.0016191455568388413,0.7458700640187299,0.6057626166012787,0.14796190768526277
1639300_2017-03-28_2017-08-03,1.370429699071702,1.36102723002487,0.029820169152518495,-0.10309277990132681,0.008910671594903663,0.07923811927579319,1.2192673502660092,0.007805697586455755
1639300_2017-01-09_2017-05-17,1.229813190829014,1.331623957707333,0.028103636931502262,-0.07266980299468961,0.009018313580485549,0.07767945768313438,0.4370679411024926,0.35994387696321817
1639300_2016-12-07_2017-04-18,0.3443202754467145,1.1114600031990773,0.030901417716933242,-0.1255886955130835,0.0013919214247397615,0.7853472700643598,0.9700814797356393,0.049793617527319096
1639300_2016-12-01_2017-04-11,0.5324440950542038,1.1646858522402606,0.03057273209880366,-0.1255886955130836,0.0018811795015434285,0.7135197782292901,0.8858344741334224,0.06420563865852986
1639300_2016-09-12_2017-01-19,0.7541368924908429,1.2222654326886013,0.03219515557300798,-0.13777086565639707,0.0059086148733440425,0.24599854154005785,0.7709654509384716,0.020367475232936975
1639300_2016-08-31_2017-01-09,0.4813609910526966,1.1506687612986237,0.036487799834233774,-0.1377708656563963,0.0037658386859853454,0.5166260372657816,0.9201251087483281,0.00662443347763289
1639300_2016-08-25_2017-01-03,0.19453484856465963,1.0655430692881873,0.03450317345200689,-0.11919500201422761,0.0009108136293356495,0.869945390105808,0.9881253236647572,0.0021631873148429234
1639300_2016-07-07_2016-11-10,0.6625724805412971,1.199085661756048,0.034725118989630585,-0.12695595645900537,0.005027495948387362,0.3845297820070078,1.1522262865477184,0.002465953642487463
1639300_2016-06-21_2016-10-26,0.4312543654973724,1.136614393822423,0.034850759792598045,-0.12695595645900515,0.0034559889514242936,0.5279359861008246,1.3418823838268008,8.475127587499003e-06
1639300_2016-06-01_2016-10-06,0.07547111496993231,1.0263258511316158,0.03785978038318711,-0.12695595645900526,-0.0004197251602958696,0.9464313204223891,1.263115446679247,0.00016756954715517323
1639300_2016-04-06_2016-08-11,0.7075537304311978,1.2105726263719228,0.04313996439829184,-0.16582370310630468,0.004080728941330047,0.5848653857838518,0.9549430107313914,0.018057734850588647
1639300_2016-02-16_2016-06-22,0.35555850555313606,1.1147695441104908,0.044467004220338405,-0.16582370310630457,0.0006646510716623588,0.9327163642343029,1.0843743122520186,0.00999977027067815
1639300_2016-02-02_2016-06-09,0.4341394620020762,1.137432138012705,0.046435300436662136,-0.1658237031063048,0.0016654073883881626,0.8371648932917067,1.1180762226035146,0.0033245497161664152
1639300_2016-01-11_2016-05-18,0.9262784105288138,1.2638204474032166,0.04632412848013201,-0.1658237031063048,0.006968908801663121,0.3939616145363021,0.7079155538921016,0.01733301423225888
1639300_2015-12-09_2016-04-19,3.236961727395787,1.6747425339316881,0.045785659935421344,-0.1404922256556368,0.017005234261404656,0.039354184975978194,0.5172676405200997,0.050856957503546324
1639300_2015-11-19_2016-03-31,1.4634113390862225,1.3798587124160793,0.04065590209401627,-0.14049222565563657,0.011443517732106612,0.1089688438728636,0.5301733191379902,0.019457344956147368
1639300_2015-09-21_2016-01-28,0.806299501942447,1.2351241952856196,0.03645844961991505,-0.1172732406471324,0.009204614368696795,0.16331016520114328,0.23898172092589998,0.2629872227407736
1639300_2015-09-09_2016-01-15,0.30995726334490725,1.1012287610760698,0.03830321947463942,-0.1828877481516581,0.00590516109672512,0.3950888593130979,0.25374657889477825,0.2737965820159287
1639300_2015-07-21_2015-11-24,-0.3412589060441368,0.8614999771118157,0.0440278491571331,-0.26819921709181693,-0.003662147799205151,0.6210490826002351,0.8282559555137874,0.0003581388530446727
1579298_2019-06-17_2019-10-22,0.48024803791793924,1.1503599357845065,0.04078320727273331,-0.08254969929957912,0.0032997901723599288,0.6306743571549098,1.0315721053891342,0.0001634494497004933
1579298_2019-05-30_2019-10-04,0.8388600666897765,1.2430301766686709,0.04060210161563498,-0.082549699299579,0.0054891154391873975,0.41615416014214046,1.101961747264989,3.5080297226975626e-05
1579298_2019-05-29_2019-10-03,1.2033533810663881,1.3259588790266492,0.04223767223727037,-0.08254969929957912,0.007875486551240485,0.26494892004403225,1.1469783081080953,4.6809523755197855e-05
1579298_2019-04-23_2019-08-28,0.2082556577607506,1.0698981632450215,0.03505237962321625,-0.17355373614024838,0.0034513309692472127,0.5439751507787104,1.0553299739597668,2.815906336291544e-06
1579298_2019-03-07_2019-07-15,0.7357751919169628,1.2176805935925943,0.0340841983577208,-0.17355373614024827,0.004175841776195677,0.481033479110194,1.0376747975565532,0.0008835089223992643
1579298_2018-11-28_2019-04-09,-0.18521400989109604,0.9294581508853461,0.036518517992576,-0.20399456573882135,-0.00396014608084061,0.485934327627383,0.8677891109630624,3.560007463669414e-05
1579298_2018-11-08_2019-03-21,-0.34806315087949646,0.8583113032106532,0.04419341425933364,-0.20399456573882124,-0.005897783585959382,0.38652575934465383,1.0025872316811208,3.462031814664872e-05
1579298_2018-10-01_2019-02-08,0.190255638874556,1.0641782395109205,0.039661053645028026,-0.15554538920727878,0.004897355351549004,0.4008913007528643,0.7093409519105138,0.00010236951474374964
1579298_2018-08-30_2019-01-09,0.0057803406384975276,1.002060583866006,0.04079011378049257,-0.15554538920727867,0.004569097836953917,0.4542262991070589,0.6662472673460849,0.0004252391002103988
1579298_2018-07-02_2018-11-06,0.4883871540736593,1.1526149668967154,0.025710435352642298,-0.14149319002159988,0.006923128397525069,0.08885676902901564,0.28118143349605595,0.1289953201409956
1579298_2018-06-29_2018-11-05,0.4844720665217397,1.1515312412380838,0.025720938241192,-0.14149319002159944,0.0066236895804943074,0.10484076324707912,0.28508956147405184,0.1272420553449614
