,gvkey,fyear,mkvalt
2762,014438,2015.0,4958.915
2763,014555,2007.0,3864.5147
2764,014555,2004.0,5241.3522
2765,014555,2004.0,5241.3522
2766,014555,2005.0,2795.4063
2767,014555,2005.0,2795.4063
2768,014555,2006.0,2786.7326
2769,014555,2006.0,2786.7326
2770,014555,2009.0,2682.7884
2771,014555,2009.0,2682.7884
2772,014555,2010.0,3015.1925
2773,014555,2010.0,3015.1925
2774,014555,2007.0,3864.5147
2775,014555,2008.0,1352.6503
2776,014555,2008.0,1352.6503
2777,014590,2003.0,7725.2517
2778,014590,2002.0,2431.5898
2779,014590,1998.0,1658.6343
2780,014590,1998.0,1658.6343
2781,014590,1999.0,3220.3959
2782,014590,1999.0,3220.3959
2783,014590,2005.0,10050.1628
2784,014590,2005.0,10050.1628
2785,014590,2006.0,10976.8595
2786,014590,2006.0,10976.8595
2787,014590,2000.0,1215.0871
2788,014590,2000.0,1215.0871
2789,014590,2001.0,1902.967
2790,014590,2001.0,1902.967
2791,014590,2002.0,2431.5898
2792,014590,2007.0,39234.52
2793,014590,2008.0,9384.96
2794,014590,2009.0,34524.7
2795,014590,2010.0,56742.525
2796,014590,2011.0,34876.92
2797,014590,2012.0,32455.8
2798,014590,2012.0,32455.8
2799,014590,2003.0,7725.2517
2800,014590,2015.0,8435.42
2801,014590,2013.0,39174.12
2802,014590,2013.0,39174.12
2803,014590,2015.0,8435.42
2804,014590,2016.0,19059.55
2805,014590,2016.0,19059.55
2806,014590,2014.0,24271.04
2807,014590,2014.0,24271.04
2808,014590,2004.0,6842.7877
2809,014590,2017.0,27454.08
2810,014590,2017.0,27454.08
2811,014590,2018.0,14939.19
2812,014590,2018.0,14939.19
2813,014590,2004.0,6842.7877
2814,014793,2002.0,1132.0501
2815,014793,1999.0,431.7416
2816,014793,1998.0,674.2455
2817,014793,1998.0,674.2455
2818,014793,1999.0,431.7416
2819,014793,2004.0,2208.5622
2820,014793,2005.0,5667.237
2821,014793,2008.0,2326.7496
2822,014793,2008.0,2326.7496
2823,014793,2000.0,539.1936
2824,014793,2000.0,539.1936
2825,014793,2001.0,1188.4131
2826,014793,2001.0,1188.4131
2827,014793,2006.0,4269.6354
2828,014793,2007.0,6432.0889
2829,014793,2010.0,5700.9313
2830,014793,2010.0,5700.9313
2831,014793,2011.0,3071.3462
2832,014793,2011.0,3071.3462
2833,014793,2009.0,3614.3123
2834,014793,2009.0,3614.3123
2835,014793,2012.0,1553.648
2836,014793,2012.0,1553.648
2837,014793,2013.0,944.646
2838,014793,2013.0,944.646
2839,014793,2014.0,377.8477
2840,014793,2014.0,377.8477
2841,014793,2015.0,21.0087
2842,014793,2015.0,21.0087
2843,014793,2002.0,1132.0501
2844,014793,2016.0,1951.4061
2845,014793,2016.0,1951.4061
2846,014793,2017.0,1962.8812
2847,014793,2017.0,1962.8812
2848,014793,2018.0,1479.7947
2849,014793,2018.0,1479.7947
2850,014793,2003.0,1658.3999
2851,014793,2003.0,1658.3999
2852,014934,1999.0,2830.0444
2853,014934,1998.0,1486.0422
2854,014934,2002.0,7195.1463
2855,014934,2002.0,7195.1463
2856,014934,2003.0,13518.5134
2857,014934,2003.0,13518.5134
2858,014934,2004.0,18833.7383
2859,014934,2005.0,27731.1116
2860,014934,2000.0,7843.0589
2861,014934,2006.0,29785.4653
2862,014934,2007.0,39495.0667
2863,014934,2008.0,29155.527
2864,014934,2001.0,4729.9097
2865,014934,2009.0,32832.45
2866,014934,2010.0,33877.065
2867,014934,2011.0,25054.2
2868,014934,2012.0,21128.24
2869,014934,2001.0,4729.9097
2870,014934,2012.0,21128.24
2871,014934,2013.0,25119.22
2872,014934,2013.0,25119.22
2873,014934,2014.0,25034.89
2874,014934,2014.0,25034.89
2875,014934,2015.0,13376.0
2876,014934,2015.0,13376.0
2877,015044,2012.0,8867.72
2878,014934,2018.0,10143.0
2879,014934,2018.0,10143.0
2880,014934,2016.0,23885.41
2881,014934,2016.0,23885.41
2882,014934,2017.0,21735.0
2883,014934,2017.0,21735.0
2884,015044,2014.0,14938.48
2885,015044,2014.0,14938.48
2886,015044,2015.0,12286.95
2887,015044,2015.0,12286.95
2888,015044,2016.0,16867.27
2889,015044,2016.0,16867.27
2890,015044,2017.0,25416.68
2891,015044,2018.0,40299.66
2892,015044,2018.0,40299.66
2893,015044,2017.0,25416.68
2894,015044,2012.0,8867.72
2895,015044,2013.0,16421.636
2896,015044,2013.0,16421.636
2897,015084,1998.0,6352.2422
2898,015084,2000.0,10886.2345
2899,015084,2000.0,10886.2345
2900,015084,2002.0,8591.3734
2901,015084,2001.0,7537.7692
2902,015084,2002.0,8591.3734
2903,015084,2003.0,10945.8016
2904,015084,2001.0,7537.7692
2905,015084,1998.0,6352.2422
2906,015084,2003.0,10945.8016
2907,015084,2004.0,16875.4335
2908,015084,2004.0,16875.4335
2909,015084,1999.0,7140.5081
2910,015084,2005.0,32351.1186
2911,015084,2005.0,32351.1186
2912,015084,1999.0,7140.5081
2913,015110,2002.0,2027.6203
2914,015110,1998.0,1386.396
2915,015110,2001.0,1684.6778
2916,015110,1999.0,1499.0303
2917,015110,2000.0,1800.1375
2918,015110,2001.0,1684.6778
2919,015110,2006.0,6366.1629
2920,015110,2006.0,6366.1629
2921,015110,2004.0,7047.3702
2922,015110,2004.0,7047.3702
2923,015110,2005.0,5884.731
2924,015110,2005.0,5884.731
2925,015110,2002.0,2027.6203
2926,015110,2003.0,2996.6414
2927,015110,2003.0,2996.6414
2928,015247,1998.0,1188.6613
2929,015247,2001.0,3971.9896
2930,015247,2001.0,3971.9896
2931,015247,2002.0,3957.6408
2932,015247,1998.0,1188.6613
2933,015247,2002.0,3957.6408
2934,015247,1999.0,1114.3316
2935,015247,2005.0,31858.9752
2936,015247,2006.0,30888.5151
2937,015247,2003.0,5573.1264
2938,015247,2003.0,5573.1264
2939,015247,2000.0,2262.4131
2940,015247,2004.0,11598.6104
2941,015247,2007.0,37582.2998
2942,015247,2008.0,11170.8277
2943,015247,2000.0,2262.4131
2944,015247,2009.0,9458.7753
2945,015247,2010.0,13141.1306
2946,015247,2013.0,26992.728
2947,015247,2010.0,13141.1306
2948,015247,2011.0,11720.9137
2949,015247,2015.0,33448.6584
2950,015247,2015.0,33448.6584
2951,015247,2011.0,11720.9137
2952,015247,2013.0,26992.728
2953,015247,2012.0,18837.4814
2954,015247,2016.0,30846.6166
2955,015247,2016.0,30846.6166
2956,015247,2014.0,25457.8005
2957,015247,2017.0,39879.5652
2958,015247,2017.0,39879.5652
2959,015247,2018.0,31307.2471
2960,015247,2012.0,18837.4814
2961,015247,2018.0,31307.2471
2962,015247,2014.0,25457.8005
2963,015314,2012.0,893.7121
2964,015314,2012.0,893.7121
2965,015314,2014.0,5161.9431
2966,015314,2014.0,5161.9431
2967,015314,2015.0,4993.0213
2968,015314,2015.0,4993.0213
2969,015314,2013.0,5171.1314
2970,015314,2013.0,5171.1314
2971,015708,2001.0,9850.3125
2972,015426,1998.0,3170.0
2973,015426,1998.0,3170.0
2974,015708,1998.0,4281.0758
2975,015708,1999.0,6458.4953
2976,015708,2000.0,12748.3668
2977,015708,2005.0,14339.679
2978,015708,2005.0,14339.679
2979,015708,2003.0,9996.2838
2980,015708,2003.0,9996.2838
2981,015708,2004.0,10653.9762
2982,015708,2004.0,10653.9762
2983,015708,2007.0,19651.4657
2984,015708,2007.0,19651.4657
2985,015708,2006.0,18232.6901
2986,015708,2006.0,18232.6901
2987,015708,2009.0,19182.3233
2988,015708,2009.0,19182.3233
2989,015708,2008.0,12260.8282
2990,015708,2008.0,12260.8282
2991,015708,2010.0,20980.4018
2992,015708,2010.0,20980.4018
2993,015708,2011.0,26784.5653
2994,015708,2001.0,9850.3125
2995,015708,2011.0,26784.5653
2996,015708,2012.0,27548.7205
2997,015708,2012.0,27548.7205
2998,015708,2013.0,33058.1856
2999,015708,2013.0,33058.1856
3000,015708,2014.0,63613.9435
3001,015708,2014.0,63613.9435
3002,015708,2002.0,7461.6748
3003,015708,2002.0,7461.6748
3004,016101,2016.0,99723.1641
3005,016101,2013.0,83828.5344
3006,016101,2013.0,83828.5344
3007,016101,2018.0,136332.7846
3008,016101,2018.0,136332.7846
3009,016101,2014.0,104140.4962
3010,016101,2014.0,104140.4962
3011,016101,2015.0,95370.0613
3012,016101,2015.0,95370.0613
3013,016101,2016.0,99723.1641
3014,016101,2017.0,153974.989
3015,016101,2017.0,153974.989
3016,016384,2013.0,9197.9114
3017,016384,2013.0,9197.9114
3018,016384,2014.0,10250.6625
3019,016384,2015.0,7717.7334
3020,016384,2015.0,7717.7334
3021,016384,2016.0,7633.7416
3022,016384,2016.0,7633.7416
3023,016384,2017.0,8507.999
3024,016384,2017.0,8507.999
3025,016384,2018.0,6060.2569
3026,016384,2018.0,6060.2569
3027,016384,2014.0,10250.6625
3028,016416,2014.0,1023.0222
3029,016416,2012.0,1670.96
3030,016416,2012.0,1670.96
3031,016416,2013.0,1145.8122
3032,016416,2013.0,1145.8122
3033,016416,2014.0,1023.0222
3034,016416,2015.0,956.885
3035,016416,2015.0,956.885
3036,016477,1999.0,2131.2
3037,016477,1998.0,2567.334
3038,016477,2000.0,1576.9584
3039,016477,2000.0,1576.9584
3040,016477,1998.0,2567.334
3041,016477,2001.0,2450.6094
3042,016477,2001.0,2450.6094
3043,016477,2002.0,2187.7606
3044,016477,2002.0,2187.7606
3045,016477,2003.0,4180.3755
3046,016477,1999.0,2131.2
3047,016477,2003.0,4180.3755
3048,016477,2004.0,4113.1112
3049,016477,2004.0,4113.1112
3050,016477,2005.0,1912.142
3051,016477,2005.0,1912.142
3052,016477,2006.0,2251.7216
3053,016477,2006.0,2251.7216
3054,016477,2010.0,5190.9615
3055,016477,2007.0,2135.0754
3056,016477,2007.0,2135.0754
3057,016477,2012.0,4493.9233
3058,016477,2012.0,4493.9233
3059,016477,2008.0,109.1396
3060,016477,2008.0,109.1396
3061,016477,2009.0,2499.6362
3062,016477,2009.0,2499.6362
3063,016477,2014.0,7652.3978
3064,016477,2013.0,6538.4085
3065,016477,2013.0,6538.4085
3066,016477,2014.0,7652.3978
3067,016477,2015.0,9146.4131
3068,016477,2016.0,9190.7138
3069,016477,2015.0,9146.4131
3070,016477,2016.0,9190.7138
3071,016477,2010.0,5190.9615
3072,016477,2017.0,11813.9608
3073,016477,2017.0,11813.9608
3074,016477,2018.0,7732.8084
3075,016477,2018.0,7732.8084
3076,016477,2011.0,4007.3426
3077,016477,2011.0,4007.3426
3078,016478,1998.0,2651.739
3079,016478,1999.0,2091.7816
3080,016478,2004.0,8486.6307
3081,016478,2000.0,6385.881
3082,016478,2001.0,4515.3277
3083,016478,2006.0,15221.2508
3084,016478,2006.0,15221.2508
3085,016478,2007.0,22002.3563
3086,016478,2007.0,22002.3563
3087,016478,2002.0,4579.6224
3088,016478,2003.0,5351.5647
3089,016478,2003.0,5351.5647
3090,016478,2008.0,16620.4986
3091,016478,2008.0,16620.4986
3092,016478,2009.0,24569.1257
3093,016478,2009.0,24569.1257
3094,016478,2010.0,23225.1786
3095,016478,2010.0,23225.1786
3096,016478,2011.0,26501.0617
3097,016478,2005.0,17760.9694
3098,016478,2011.0,26501.0617
3099,016478,2012.0,32810.4293
3100,016478,2012.0,32810.4293
3101,016478,2013.0,45834.7542
3102,016478,2013.0,45834.7542
3103,016478,2014.0,50481.5207
3104,016478,2014.0,50481.5207
3105,016478,2015.0,38924.5186
3106,016478,2015.0,38924.5186
3107,016478,2016.0,58304.37
3108,016486,2016.0,862.9425
3109,016478,2016.0,58304.37
3110,016478,2017.0,62423.4531
3111,016478,2017.0,62423.4531
3112,016486,2013.0,1160.4802
3113,016486,2013.0,1160.4802
3114,016486,2018.0,923.2097
3115,016486,2018.0,923.2097
3116,016478,2018.0,50583.8058
3117,016478,2018.0,50583.8058
3118,016486,2014.0,1464.3787
3119,016486,2014.0,1464.3787
3120,016486,2015.0,991.2278
3121,016486,2015.0,991.2278
3122,016486,2016.0,862.9425
3123,016486,2017.0,1539.3819
3124,016486,2017.0,1539.3819
3125,016549,2014.0,817.2259
3126,016549,2014.0,817.2259
3127,016549,2015.0,1234.4967
3128,016549,2015.0,1234.4967
3129,016549,2016.0,1970.7293
3130,016549,2016.0,1970.7293
3131,016549,2017.0,2199.2095
3132,016549,2017.0,2199.2095
3133,016549,2018.0,1701.0613
3134,016648,2018.0,2123.095
3135,016549,2018.0,1701.0613
3136,016648,2016.0,1956.1377
3137,016648,2016.0,1956.1377
3138,016648,2017.0,2118.4745
3139,016648,2017.0,2118.4745
3140,016648,2018.0,2123.095
3141,016991,2004.0,6562.3068
3142,016738,2015.0,2699.435
3143,016738,2015.0,2699.435
3144,016738,2016.0,1334.333
3145,016738,2016.0,1334.333
3146,016991,1998.0,1750.92
3147,016991,1999.0,1539.1013
3148,016991,1999.0,1539.1013
3149,016991,2000.0,2816.0523
3150,016991,2000.0,2816.0523
3151,016991,2001.0,3405.4969
3152,016991,2006.0,7388.2464
3153,016738,2013.0,2373.7555
3154,016738,2014.0,2939.1218
3155,016738,2014.0,2939.1218
3156,016738,2017.0,1147.0062
3157,016738,2017.0,1147.0062
3158,016738,2018.0,1094.9897
3159,016738,2018.0,1094.9897
3160,016991,1998.0,1750.92
3161,016991,2001.0,3405.4969
3162,016991,2002.0,3403.0854
3163,016991,2002.0,3403.0854
3164,016991,2003.0,5275.9756
3165,016991,2003.0,5275.9756
3166,016991,2004.0,6562.3068
3167,016991,2005.0,5044.9683
3168,016991,2005.0,5044.9683
3169,016991,2006.0,7388.2464
3170,017010,2017.0,13377.7801
3171,017010,2013.0,16718.493
3172,017010,2014.0,12053.5153
3173,017010,2014.0,12053.5153
3174,017010,2017.0,13377.7801
3175,017010,2015.0,12864.8429
3176,017010,2015.0,12864.8429
3177,017010,2016.0,11441.3847
3178,017010,2016.0,11441.3847
3179,017010,2018.0,12222.51
3180,017010,2018.0,12222.51
3181,017693,2015.0,1251.9283
3182,017056,2013.0,1028.6741
3183,017056,2013.0,1028.6741
3184,017056,2014.0,675.7634
3185,017056,2014.0,675.7634
3186,017693,2013.0,1454.9975
3187,017693,2013.0,1454.9975
3188,017693,2014.0,1357.2583
3189,017693,2014.0,1357.2583
3190,017693,2015.0,1251.9283
3191,017699,2016.0,3647.3144
3192,017699,2013.0,2768.5778
3193,017699,2013.0,2768.5778
3194,017699,2014.0,3365.0348
3195,017699,2014.0,3365.0348
3196,017699,2015.0,2959.6102
3197,017699,2015.0,2959.6102
3198,017699,2016.0,3647.3144
3199,017874,2013.0,26975.2432
3200,017812,2013.0,4130.3127
3201,017812,2013.0,4130.3127
3202,017812,2016.0,8518.9239
3203,017812,2016.0,8518.9239
3204,017812,2017.0,7222.8064
3205,017812,2017.0,7222.8064
3206,017874,2015.0,32015.4559
3207,017874,2015.0,32015.4559
3208,017874,2016.0,47523.7911
3209,017874,2016.0,47523.7911
3210,017812,2014.0,5651.9774
3211,017812,2014.0,5651.9774
3212,017812,2015.0,5257.0211
3213,017812,2015.0,5257.0211
3214,017812,2018.0,7157.1868
3215,017812,2018.0,7157.1868
3216,017874,2017.0,54580.9386
3217,017874,2017.0,54580.9386
3218,017874,2018.0,54079.9498
3219,017874,2018.0,54079.9498
3220,017874,2013.0,26975.2432
3221,017874,2014.0,21753.2149
3222,017874,2014.0,21753.2149
3223,017928,2015.0,8196.4935
3224,017928,2013.0,6008.0737
3225,017928,2013.0,6008.0737
3226,017928,2014.0,7307.4742
3227,017928,2014.0,7307.4742
3228,017928,2017.0,20372.99
3229,017928,2017.0,20372.99
3230,017928,2018.0,22943.575
3231,017928,2018.0,22943.575
3232,017928,2015.0,8196.4935
3233,017928,2016.0,17902.17
3234,017931,2013.0,1053.5613
3235,017931,2013.0,1053.5613
3236,017931,2014.0,1381.0814
3237,017931,2014.0,1381.0814
3238,017931,2015.0,2899.722
3239,017931,2015.0,2899.722
3240,017931,2016.0,1268.8474
3241,017931,2016.0,1268.8474
3242,017931,2017.0,3178.658
3243,017931,2017.0,3178.658
3244,017931,2018.0,1300.3834
3245,017931,2018.0,1300.3834
3246,017928,2016.0,17902.17
3247,018003,2013.0,1212.0307
3248,017934,2013.0,5672.9213
3249,017934,2013.0,5672.9213
3250,017934,2014.0,5159.2853
3251,017934,2014.0,5159.2853
3252,017934,2017.0,3234.2644
3253,017934,2017.0,3234.2644
3254,017934,2018.0,2938.1858
3255,017934,2018.0,2938.1858
3256,018003,2017.0,1267.546
3257,018003,2017.0,1267.546
3258,017934,2015.0,4057.049
3259,017934,2015.0,4057.049
3260,017934,2016.0,2653.6435
3261,017934,2016.0,2653.6435
3262,018003,2015.0,854.3126
3263,018003,2015.0,854.3126
3264,018003,2016.0,1109.3875
3265,018003,2016.0,1109.3875
3266,018003,2013.0,1212.0307
3267,018003,2014.0,948.9344
3268,018003,2014.0,948.9344
3269,018043,2013.0,8852.7129
3270,018036,2013.0,3518.3677
3271,018036,2013.0,3518.3677
3272,018036,2014.0,4288.1817
3273,018036,2014.0,4288.1817
3274,018036,2017.0,7221.974
3275,018036,2017.0,7221.974
3276,018036,2018.0,3153.0426
3277,018036,2018.0,3153.0426
3278,018043,2014.0,10289.8539
3279,018043,2014.0,10289.8539
3280,018043,2015.0,8414.8711
3281,018043,2015.0,8414.8711
3282,018036,2015.0,4954.5434
3283,018036,2015.0,4954.5434
3284,018036,2016.0,7210.7364
3285,018036,2016.0,7210.7364
3286,018043,2016.0,6648.255
3287,018043,2016.0,6648.255
3288,018043,2017.0,8062.1923
3289,018043,2017.0,8062.1923
3290,018043,2018.0,9106.603
3291,018043,2018.0,9106.603
3292,018043,2013.0,8852.7129
3293,018159,2013.0,747.3119
3294,018159,2014.0,4156.796
3295,018159,2014.0,4156.796
3296,018159,2015.0,2447.2892
3297,018159,2013.0,747.3119
3298,018159,2015.0,2447.2892
3299,018159,2018.0,2684.4781
3300,018159,2016.0,1761.8406
3301,018159,2016.0,1761.8406
3302,018159,2017.0,2791.3824
3303,018159,2017.0,2791.3824
3304,018159,2018.0,2684.4781
3305,018184,2016.0,2659.6357
3306,018184,2016.0,2659.6357
3307,018293,2018.0,1847.6881
3308,018184,2016.0,2659.6357
3309,018184,2018.0,2734.3016
3310,018184,2018.0,2734.3016
3311,018246,2015.0,1109.8204
3312,018246,2015.0,1109.8204
3313,018246,2016.0,890.294
3314,018246,2016.0,890.294
3315,018293,2014.0,1630.384
3316,018293,2014.0,1630.384
3317,018293,2015.0,1407.7831
3318,018293,2015.0,1407.7831
3319,018184,2018.0,2734.3016
3320,018246,2013.0,1461.9665
3321,018246,2013.0,1461.9665
3322,018246,2014.0,1361.419
3323,018246,2014.0,1361.419
3324,018293,2013.0,900.6651
3325,018293,2013.0,900.6651
3326,018293,2016.0,1523.2282
3327,018293,2016.0,1523.2282
3328,018293,2017.0,1875.0974
3329,018293,2017.0,1875.0974
3330,018293,2018.0,1847.6881
3331,018306,2014.0,6843.4586
3332,018306,2016.0,4845.258
3333,018306,2016.0,4845.258
3334,018306,2017.0,6713.0127
3335,018306,2017.0,6713.0127
3336,018306,2018.0,6197.0098
3337,018306,2018.0,6197.0098
3338,018306,2014.0,6843.4586
3339,018306,2015.0,5673.4441
3340,018306,2015.0,5673.4441
3341,018315,2017.0,1406.4422
3342,018312,2017.0,6863.7686
3343,018312,2017.0,6863.7686
3344,018312,2018.0,6865.88
3345,018312,2018.0,6865.88
3346,018315,2013.0,2309.8852
3347,018315,2013.0,2309.8852
3348,018315,2014.0,2768.3617
3349,018315,2014.0,2768.3617
3350,018312,2016.0,6071.1289
3351,018312,2016.0,6071.1289
3352,018315,2015.0,3517.2689
3353,018315,2015.0,3517.2689
3354,018315,2016.0,2884.1427
3355,018315,2016.0,2884.1427
3356,018320,2013.0,639.9055
3357,018320,2013.0,639.9055
3358,018320,2014.0,601.7759
3359,018320,2014.0,601.7759
3360,018320,2017.0,1461.032
3361,018320,2017.0,1461.032
3362,018320,2018.0,2236.5302
3363,018320,2018.0,2236.5302
3364,018320,2015.0,612.0233
3365,018320,2015.0,612.0233
3366,018320,2016.0,1023.7253
3367,018320,2016.0,1023.7253
3368,018315,2017.0,1406.4422
3369,018315,2018.0,1046.5308
3370,018315,2018.0,1046.5308
3371,018326,2015.0,935.299
3372,018322,2013.0,1451.5971
3373,018322,2013.0,1451.5971
3374,018322,2014.0,1146.0336
3375,018322,2014.0,1146.0336
3376,018326,2013.0,1637.4103
3377,018326,2013.0,1637.4103
3378,018326,2014.0,1406.15
3379,018326,2014.0,1406.15
3380,018322,2015.0,1466.3247
3381,018322,2015.0,1466.3247
3382,018326,2015.0,935.299
3383,018326,2016.0,1869.183
3384,018326,2016.0,1869.183
3385,018339,2016.0,937.1411
3386,018339,2014.0,1155.463
3387,018339,2014.0,1155.463
3388,018339,2015.0,1182.8181
3389,018339,2015.0,1182.8181
3390,018339,2013.0,1131.6346
3391,018339,2013.0,1131.6346
3392,018339,2016.0,937.1411
3393,018465,2015.0,6039.3848
3394,018432,2015.0,4854.4163
3395,018432,2015.0,4854.4163
3396,018465,2017.0,6011.201
3397,018465,2017.0,6011.201
3398,018432,2013.0,6407.2042
3399,018432,2013.0,6407.2042
3400,018432,2014.0,6371.8245
3401,018432,2014.0,6371.8245
3402,018465,2013.0,16624.452
3403,018465,2013.0,16624.452
3404,018465,2014.0,10634.8818
3405,018465,2014.0,10634.8818
3406,018465,2018.0,2897.6977
3407,018465,2018.0,2897.6977
3408,018465,2015.0,6039.3848
3409,018465,2016.0,7446.8411
3410,018465,2016.0,7446.8411
3411,018487,2013.0,6007.6264
3412,018469,2013.0,658.1704
3413,018469,2013.0,658.1704
3414,018469,2016.0,624.4737
3415,018469,2016.0,624.4737
3416,018469,2017.0,2492.1644
3417,018469,2017.0,2492.1644
3418,018469,2014.0,627.1373
3419,018469,2014.0,627.1373
3420,018469,2015.0,726.8648
3421,018469,2015.0,726.8648
3422,018487,2015.0,3283.3494
3423,018487,2015.0,3283.3494
3424,018487,2016.0,2038.0297
3425,018487,2016.0,2038.0297
3426,018487,2017.0,2609.5624
3427,018487,2017.0,2609.5624
3428,018487,2018.0,3181.6826
3429,018487,2018.0,3181.6826
3430,018487,2013.0,6007.6264
3431,018487,2014.0,4827.3188
3432,018487,2014.0,4827.3188
3433,018498,2013.0,1942.6806
3434,018498,2013.0,1942.6806
3435,018498,2014.0,3147.5906
3436,018498,2015.0,2531.5825
3437,018498,2015.0,2531.5825
3438,018498,2016.0,2270.4559
3439,018498,2016.0,2270.4559
3440,018498,2014.0,3147.5906
3441,018498,2017.0,2739.6331
3442,018498,2017.0,2739.6331
3443,018498,2018.0,2472.483
3444,018498,2018.0,2472.483
3445,018510,2016.0,976.191
3446,018510,2014.0,1263.5507
3447,018510,2014.0,1263.5507
3448,018510,2015.0,1624.3419
3449,018510,2015.0,1624.3419
3450,018510,2013.0,1122.6204
3451,018510,2013.0,1122.6204
3452,018510,2018.0,2014.6666
3453,018510,2018.0,2014.6666
3454,018510,2016.0,976.191
3455,018510,2017.0,1920.8768
3456,018510,2017.0,1920.8768
3457,018561,2016.0,903.7413
3458,018561,2013.0,1414.399
3459,018561,2013.0,1414.399
3460,018561,2018.0,1463.863
3461,018561,2018.0,1463.863
3462,018561,2014.0,840.9996
3463,018561,2014.0,840.9996
3464,018561,2015.0,1062.3697
3465,018561,2015.0,1062.3697
3466,018561,2016.0,903.7413
3467,018561,2017.0,845.316
3468,018561,2017.0,845.316
3469,018624,2017.0,1869.948
3470,018624,2015.0,1448.7497
3471,018624,2015.0,1448.7497
3472,018624,2016.0,1504.0692
3473,018624,2016.0,1504.0692
3474,018624,2014.0,938.875
3475,018624,2014.0,938.875
3476,018624,2017.0,1869.948
3477,018624,2018.0,1919.4452
3478,018624,2018.0,1919.4452
3479,018658,2017.0,700.321
3480,018635,2014.0,1247.7581
3481,018635,2014.0,1247.7581
3482,018635,2015.0,1444.6943
3483,018635,2015.0,1444.6943
3484,018658,2015.0,1063.6956
3485,018658,2015.0,1063.6956
3486,018658,2016.0,712.7632
3487,018658,2016.0,712.7632
3488,018635,2016.0,1367.1896
3489,018635,2016.0,1367.1896
3490,018635,2017.0,1829.8697
3491,018635,2017.0,1829.8697
3492,018658,2013.0,690.2485
3493,018658,2013.0,690.2485
3494,018658,2014.0,981.7847
3495,018658,2014.0,981.7847
3496,018658,2017.0,700.321
3497,018658,2018.0,537.8831
3498,018658,2018.0,537.8831
3499,018675,2013.0,1884.9135
3500,018675,2014.0,3754.472
3501,018675,2014.0,3754.472
3502,018675,2013.0,1884.9135
3503,018675,2015.0,3872.3748
3504,018675,2015.0,3872.3748
3505,018675,2016.0,5874.1497
3506,018675,2016.0,5874.1497
3507,018675,2017.0,8260.7011
3508,018675,2017.0,8260.7011
3509,018675,2018.0,11529.468
3510,018675,2018.0,11529.468
3511,018677,2014.0,1530.4736
3512,018677,2016.0,1659.9349
3513,018677,2016.0,1659.9349
3514,018677,2017.0,2103.0114
3515,018677,2017.0,2103.0114
3516,018677,2013.0,1548.4167
3517,018677,2013.0,1548.4167
3518,018677,2018.0,1825.7282
3519,018677,2018.0,1825.7282
3520,018677,2014.0,1530.4736
3521,018677,2015.0,1560.806
3522,018677,2015.0,1560.806
3523,018838,2013.0,1835.0678
3524,018683,2015.0,1917.9
3525,018683,2015.0,1917.9
3526,018683,2016.0,3582.48
3527,018683,2016.0,3582.48
3528,018838,2016.0,1251.543
3529,018838,2016.0,1251.543
3530,018683,2013.0,1813.49
3531,018683,2013.0,1813.49
3532,018683,2014.0,2243.88
3533,018683,2014.0,2243.88
3534,018683,2017.0,3295.95
3535,018683,2017.0,3295.95
3536,018683,2018.0,4028.4
3537,018683,2018.0,4028.4
3538,018838,2014.0,2014.2373
3539,018838,2014.0,2014.2373
3540,018838,2015.0,670.4561
3541,018838,2015.0,670.4561
3542,018838,2013.0,1835.0678
3543,018841,2013.0,1329.7034
3544,018841,2013.0,1329.7034
3545,018841,2014.0,1300.5052
3546,018841,2014.0,1300.5052
3547,018841,2015.0,1580.0589
3548,018841,2015.0,1580.0589
3549,018841,2016.0,1873.8887
3550,018841,2016.0,1873.8887
3551,018872,2015.0,16062.2145
3552,018872,2013.0,36275.5353
3553,018872,2013.0,36275.5353
3554,018872,2015.0,16062.2145
3555,018872,2014.0,23042.35
3556,018872,2014.0,23042.35
3557,018872,2017.0,17933.117
3558,018872,2017.0,17933.117
3559,018872,2016.0,11761.6236
3560,018872,2018.0,21964.7462
3561,018872,2018.0,21964.7462
3562,018872,2016.0,11761.6236
3563,019149,2017.0,2048.4655
3564,018975,2015.0,539.5284
3565,018975,2015.0,539.5284
3566,018975,2016.0,761.5731
3567,018975,2016.0,761.5731
3568,019149,2014.0,1401.3078
3569,019149,2014.0,1401.3078
3570,018975,2013.0,3097.1269
3571,018975,2013.0,3097.1269
3572,018975,2014.0,1708.9641
3573,018975,2014.0,1708.9641
3574,019149,2015.0,4361.7828
3575,019149,2015.0,4361.7828
3576,019149,2016.0,2899.5844
3577,019149,2016.0,2899.5844
3578,019149,2017.0,2048.4655
3579,019149,2018.0,2211.4363
3580,019149,2018.0,2211.4363
3581,019296,2013.0,6333.6563
3582,019171,2014.0,1958.5066
3583,019171,2014.0,1958.5066
3584,019171,2015.0,2458.6827
3585,019171,2015.0,2458.6827
3586,019296,2013.0,6333.6563
3587,019296,2014.0,5220.201
3588,019296,2014.0,5220.201
3589,019296,2015.0,4031.58
3590,019296,2015.0,4031.58
3591,019171,2016.0,6332.6489
3592,019171,2016.0,6332.6489
3593,019171,2017.0,6451.6853
3594,019171,2017.0,6451.6853
3595,019296,2016.0,5183.129
3596,019296,2016.0,5183.129
3597,019296,2017.0,6415.773
3598,019296,2017.0,6415.773
3599,019442,2016.0,916.8852
